LAND_YEAR,SPECIES_ITIS,COMMON_NAME,total_live_lbs,total_dollars,n_dealers,is_confidential
1995,170812,"PARROTFISH, MIDNIGHT",2,16,1,TRUE
1995,170815,"PARROTFISH, PRINCESS",6,23.5,3,FALSE
1995,170928,"JAWFISH, YELLOWHEAD",914,196.75,8,FALSE
1995,170932,"JAWFISH, DUSKY",38,22.5,5,FALSE
1995,171203,"BLENNY, REDLIP",38,36,4,FALSE
1995,172252,"SURGEON, OCEAN",81,101.25,7,FALSE
1995,172253,DOCTORFISH,5,15,2,TRUE
1995,172254,"TANG, BLUE",610,742.5,11,FALSE
1995,172401,"TUNA, SKIPJACK",1149,984.45,11,FALSE
1995,172402,"TUNA, LITTLE TUNNY",63251.99917115623,15550.615727310402,47,FALSE
1995,172419,"TUNA, ALBACORE",17499,7129.76,12,FALSE
1995,172421,"TUNA, BLUEFIN",59627,453090.52,17,FALSE
1995,172423,"TUNA, YELLOWFIN",3480546.7304936503,8723534.090015445,61,FALSE
1995,172427,"TUNA, BLACKFIN",101544.8620844927,41536.19248244217,99,FALSE
1995,172428,"TUNA, BIGEYE",69773.43226504193,235708.0626676838,26,FALSE
1995,172435,"MACKEREL, KING",1074295.16,1371320.16,105,FALSE
1995,172436,"MACKEREL, SPANISH",1505450.9115530986,627360.7877279612,172,FALSE
1995,172437,CERO,21651,12191.87,16,FALSE
1995,172451,WAHOO,157188.73399122333,170257.49434182953,92,FALSE
1995,172482,SWORDFISH,1382312.7019010098,3678297.280044352,44,FALSE
1995,173134,"FILEFISH, SCRAWLED",1,4,1,TRUE
1995,173138,"TRIGGERFISH, GRAY",50049,25895,11,FALSE
1995,173139,"TRIGGERFISH, QUEEN",10,8,2,TRUE
1995,173157,"FILEFISH, WHITESPOTTED",47,72.75,8,FALSE
1995,173174,"DURGON, BLACK",1,0,1,TRUE
1995,173245,"COWFISH, SCRAWLED",40,320,1,TRUE
1995,173246,"COWFISH, HONEYCOMBED",1823,1196,3,FALSE
1995,173320,"PUFFER, SHARPNOSE",209,43.75,11,FALSE
1995,181220,GRAYSBY,7.18,7.5,3,FALSE
1995,614740,"PARROTFISH, STRIPED",227,40,5,FALSE
1995,615345,BEAUGREGORY,311,85,11,FALSE
1995,615416,"DAMSELFISH, BICOLOR",36,25.5,5,FALSE
1995,615421,"DAMSELFISH, DUSKY",3,3,1,TRUE
1995,615485,"DAMSELFISH, THREESPOT",239,5,4,FALSE
1995,636786,"GOBY,NEON",974,188.5,5,FALSE
1995,646513,HIGH-HAT,1178,1146,14,FALSE
1995,650251,"BARRACUDA, GREAT",1936,1490.92,12,FALSE
1996,159916,"SHARK, THRESHER",6438.740000000001,2887.81,10,FALSE
1996,159924,"SHARK, MAKO, SHORTFIN",85895.03031502054,70938.78839750419,42,FALSE
1996,159977,"SHARK, NURSE",71,485,8,FALSE
1996,160189,"SHARK, TIGER",2098.9,697.54,5,FALSE
1996,160268,"SHARK, DUSKY",26643.52,9621.99,8,FALSE
1996,160275,"SHARK, BULL",15441.51,6210.8,13,FALSE
1996,160289,"SHARK, SANDBAR",729859.4977363362,276578.8672232903,25,FALSE
1996,160304,"SHARK, BLACKNOSE",11670.44,4159.75,6,FALSE
1996,160310,"SHARK, SILKY",8117.6,3124.79,4,FALSE
1996,160318,"SHARK, BLACKTIP",333749.6957107595,92543.0369321638,44,FALSE
1996,160401,"SHARK, SPINNER",4076.87,1812.54,2,TRUE
1996,160409,"SHARK, FINETOOTH",1502.5900000000001,643.7,1,TRUE
1996,160433,"SHARK, LEMON",3534.14,1474.49,10,FALSE
1996,160502,"SHARK, BONNETHEAD",10297.12,3290.2200000000003,3,FALSE
1996,160515,"SHARK, HAMMERHEAD, GREAT",1430,414,1,TRUE
1996,161186,"MORAY, GREEN",29,315.59000000000003,2,TRUE
1996,161237,"MORAY, GOLDENTAIL",4,46,3,FALSE
1996,166487,SEAHORSES,2,10,2,TRUE
1996,166704,SCORPIONFISHES,5001,5002.46,17,FALSE
1996,167687,"BASS, BLACK SEA",70688.24,50053.13,24,FALSE
1996,167690,"BASS, BANK SEA",44.94,22.5,2,TRUE
1996,167691,"BASS, ROCK SEA",2283.3,2311.18,8,FALSE
1996,167696,"HIND, ROCK",4413.16,8241.94,21,FALSE
1996,167698,"HIND, SPECKLED",29458.826089096507,53467.39411395224,33,FALSE
1996,167699,"GROUPER, YELLOWEDGE",579816.4132217057,1302325.6155302795,71,FALSE
1996,167700,"HIND, RED",11283.467123760242,22335.21959896507,26,FALSE
1996,167702,"GROUPER, RED",5102803.293168806,9349809.942622885,168,FALSE
1996,167703,"GROUPER, MISTY",309.16,546.8,2,TRUE
1996,167704,"GROUPER, WARSAW",58027.502599542335,95131.06221967963,61,FALSE
1996,167705,"GROUPER, SNOWY",75981.01979149137,142691.86115396774,47,FALSE
1996,167706,"GROUPER, NASSAU",798.86,1162.65,3,FALSE
1996,167740,"GROUPER, CONEY",5,20,3,FALSE
1996,167744,"GROUPER, MARBLED",2321,4716,9,FALSE
1996,167759,"GROUPER, GAG",1502076.1446489599,3437412.006724451,144,FALSE
1996,167760,"GROUPER, BLACK",318152.12117244204,701756.5441644597,114,FALSE
1996,167763,SCAMP,270196.28021014325,630245.119042267,110,FALSE
1996,167764,"GROUPER, YELLOWFIN",18009.00593673966,35065.83131386861,14,FALSE
1996,167767,"GROUPER, TIGER",101.48,77.4,1,TRUE
1996,167806,"HAMLET, BUTTER",242,587,10,FALSE
1996,167852,"BASS, LANTERN",7,12,2,TRUE
1996,167859,TOBACCOFISH,3,8.5,1,TRUE
1996,167860,"BASS, HARLEQUIN",179,323.5,7,FALSE
1996,167861,"BASS, CHALK",1,3.75,1,TRUE
1996,168178,BIGEYE,1240,1514,2,TRUE
1996,168204,FLAMEFISH,380,590.7,11,FALSE
1996,168543,"TILEFISH, BLUELINE",50601.08759762694,52652.70258119483,40,FALSE
1996,168544,"TILEFISH, GOLDFACE",943.48,870.4,3,FALSE
1996,168546,"TILEFISH, GOLDEN",200693.52,286202.45,51,FALSE
1996,168548,"TILEFISH, SAND",103.44,79.8,4,FALSE
1996,168566,COBIA,206817.7684506799,350110.1443049901,173,FALSE
1996,168602,"POMPANO, AFRICAN",446.5652173913043,473.79782608695655,10,FALSE
1996,168607,"JACK, YELLOW",1048,932.15,7,FALSE
1996,168609,"JACK, CREVALLE",482356.5729491833,262340.62221361377,98,FALSE
1996,168610,"JACK, HORSE-EYE",58,19,1,TRUE
1996,168612,"RUNNER, BLUE",218655.22666140806,105829.80981182243,60,FALSE
1996,168613,"JACK, BLACK",1376,990,4,FALSE
1996,168615,"JACK, BAR",1378,1059.3,10,FALSE
1996,168689,"AMBERJACK, GREATER",828465.5352464172,903551.9649556149,125,FALSE
1996,168690,"AMBERJACK, LESSER",68698.99514187446,75769.23964746346,35,FALSE
1996,168691,"JACK, ALMACO",31822.79331598126,29646.164731910463,34,FALSE
1996,168693,"RUDDERFISH, BANDED",20126.73,16290.75,13,FALSE
1996,168738,"RUNNER, RAINBOW",905,441,3,FALSE
1996,168791,DOLPHIN,150241.2,234574.92,89,FALSE
1996,168847,"SNAPPER, CUBERA",1328.81,1612,9,FALSE
1996,168848,"SNAPPER, GRAY",236013.01852893754,392734.23770600656,178,FALSE
1996,168849,"SNAPPER, MUTTON",95374.40485397632,162382.62137483805,79,FALSE
1996,168850,SCHOOLMASTER,22.200000000000003,43,3,FALSE
1996,168852,"SNAPPER, BLACKFIN",1000.2667896678968,2026.368634686347,10,FALSE
1996,168853,"SNAPPER, RED",4336709.161312473,7918169.258587389,144,FALSE
1996,168857,"SNAPPER, DOG",348.2372727272727,413.03363636363633,5,FALSE
1996,168858,"SNAPPER, MAHOGANY",11,17,1,TRUE
1996,168860,"SNAPPER, LANE",58613.84803741167,67016.99709338658,98,FALSE
1996,168861,"SNAPPER, SILK",32159.053141800723,68563.5935352941,41,FALSE
1996,168899,"SNAPPER, BLACK",141.64000000000001,109.2,3,FALSE
1996,168902,"SNAPPER, QUEEN",10069.462190942471,19236.844981640148,19,FALSE
1996,168907,"SNAPPER, YELLOWTAIL",481560.5918365043,869180.4746352391,88,FALSE
1996,168909,"SNAPPER, VERMILION",1852641.3108069927,3317943.5577372015,125,FALSE
1996,168913,WENCHMAN,1397.97,1896.5,3,FALSE
1996,169007,TRIPLETAIL,1993,1782.44,30,FALSE
1996,169065,"GRUNT, FRENCH",33,35.25,3,FALSE
1996,169067,COTTONWICK,21,42,1,TRUE
1996,169086,PORKFISH,1848,3141,11,FALSE
1996,169183,"PORGY, LONGSPINE",59.94,21.6,1,TRUE
1996,169197,"PORGY, JOLTHEAD",1335.3300000000002,906.0500000000001,4,FALSE
1996,169201,"PORGY, KNOBBED",8407.74,7360.1,6,FALSE
1996,169207,"PORGY, RED",15567.06,15349.69,17,FALSE
1996,169290,"DRUM, RED",32951,41239,19,FALSE
1996,169314,JACKKNIFE-FISH,432,1546,10,FALSE
1996,169317,"DRUM, SPOTTED",19,116.5,5,FALSE
1996,169539,"SPADEFISH, ATLANTIC",12370,5509.5,30,FALSE
1996,169556,"BUTTERFLYFISH, SPOTFIN",73,228,7,FALSE
1996,169558,"BUTTERFLYFISH, FOUREYE",706,1320.5,11,FALSE
1996,169563,"BUTTERFLYFISH, BANDED",18,41.5,4,FALSE
1996,169593,"BUTTERFLYFISH, LONGSNOUT",40,225,3,FALSE
1996,169611,CHERUBFISH,1616,7712,5,FALSE
1996,169623,"ANGELFISH, QUEEN",1317,20524.25,14,FALSE
1996,169625,"BEAUTY, ROCK",2116,9225,15,FALSE
1996,169632,"ANGELFISH, GRAY",2294,18935,16,FALSE
1996,169633,"ANGELFISH, FRENCH",445,8578,14,FALSE
1996,170046,"MAJOR, SERGEANT",21,19.5,3,FALSE
1996,170080,"CHROMIS, BLUE",400,428.25,7,FALSE
1996,170082,SUNSHINEFISH,1029,1006,4,FALSE
1996,170116,"DAMSELFISH, YELLOWTAIL",213,591.5,3,FALSE
1996,170224,"HAWKFISH, REDSPOTTED",5,15,1,TRUE
1996,170484,"HOGFISH, SPANISH",127,511.75,8,FALSE
1996,170496,"WRASSE, CREOLE",126,124.75,4,FALSE
1996,170506,"WRASSE, YELLOWHEAD",195,199.75,4,FALSE
1996,170510,PUDDINGWIFE,12,31,1,TRUE
1996,170566,HOGFISH,24838.359782683903,43884.32589579148,63,FALSE
1996,170568,BLUEHEAD,373,539.75,9,FALSE
1996,170811,"PARROTFISH, BLUE",4,3,2,TRUE
1996,170812,"PARROTFISH, MIDNIGHT",2,35,1,TRUE
1996,170814,"PARROTFISH, RAINBOW",1,10,1,TRUE
1996,170815,"PARROTFISH, PRINCESS",93,420.5,4,FALSE
1996,170867,"PARROTFISH, STOPLIGHT",17,102.5,5,FALSE
1996,170928,"JAWFISH, YELLOWHEAD",225,598.5,4,FALSE
1996,170932,"JAWFISH, DUSKY",9,14.5,2,TRUE
1996,171203,"BLENNY, REDLIP",134,221.5,4,FALSE
1996,172252,"SURGEON, OCEAN",68,56.25,7,FALSE
1996,172254,"TANG, BLUE",370,1025.25,10,FALSE
1996,172401,"TUNA, SKIPJACK",63.75,56.6,3,FALSE
1996,172402,"TUNA, LITTLE TUNNY",193865.23633848282,27072.75810006917,40,FALSE
1996,172419,"TUNA, ALBACORE",11223.75,6161.4,11,FALSE
1996,172421,"TUNA, BLUEFIN",49655.25,211087.4,16,FALSE
1996,172423,"TUNA, YELLOWFIN",4653696.478996803,11741612.89384039,61,FALSE
1996,172427,"TUNA, BLACKFIN",68071.68992345211,29464.331395616435,84,FALSE
1996,172428,"TUNA, BIGEYE",35297.844193711964,136765.57212981745,33,FALSE
1996,172435,"MACKEREL, KING",982188.28,1133979.21,90,FALSE
1996,172436,"MACKEREL, SPANISH",461760.674854657,238758.45373612564,120,FALSE
1996,172437,CERO,2210,1579.39,17,FALSE
1996,172451,WAHOO,149188.66838606328,164932.16130256306,79,FALSE
1996,172482,SWORDFISH,1464881.8036403789,4189448.2861292423,48,FALSE
1996,173138,"TRIGGERFISH, GRAY",32834,24684,15,FALSE
1996,173139,"TRIGGERFISH, QUEEN",31,135.5,5,FALSE
1996,173157,"FILEFISH, WHITESPOTTED",14,101,3,FALSE
1996,173174,"DURGON, BLACK",1,5,1,TRUE
1996,173246,"COWFISH, HONEYCOMBED",2720,2752.95,7,FALSE
1996,173320,"PUFFER, SHARPNOSE",137,114.25,8,FALSE
1996,181220,GRAYSBY,522.56,915.25,2,TRUE
1996,614740,"PARROTFISH, STRIPED",72,271,4,FALSE
1996,615345,BEAUGREGORY,283,317,7,FALSE
1996,615416,"DAMSELFISH, BICOLOR",72,70.25,4,FALSE
1996,615421,"DAMSELFISH, DUSKY",1,0.75,1,TRUE
1996,615485,"DAMSELFISH, THREESPOT",66,113.5,2,TRUE
1996,636786,"GOBY,NEON",370,619.35,4,FALSE
1996,646513,HIGH-HAT,1143,2031.5,14,FALSE
1996,650251,"BARRACUDA, GREAT",1908,1492.5,10,FALSE
1997,159916,"SHARK, THRESHER",8750.05,4685.35,5,FALSE
1997,159924,"SHARK, MAKO, SHORTFIN",41807.79,38352.35,46,FALSE
1997,159977,"SHARK, NURSE",42,566,9,FALSE
1997,160189,"SHARK, TIGER",681.1,278.4,5,FALSE
1997,160200,"SHARK, ATLANTIC SHARPNOSE",371.13000000000005,150.6,2,TRUE
1997,160268,"SHARK, DUSKY",12169.45,5470.15,7,FALSE
1997,160275,"SHARK, BULL",4988.71,2111.65,5,FALSE
1997,160289,"SHARK, SANDBAR",482422.35000000003,215624.1,17,FALSE
1997,160304,"SHARK, BLACKNOSE",16468.72,7183.31,5,FALSE
1997,160310,"SHARK, SILKY",922.96,398.40000000000003,1,TRUE
1997,160318,"SHARK, BLACKTIP",178651.44,66257.69,40,FALSE
1997,160409,"SHARK, FINETOOTH",1292.7,604.5,1,TRUE
1997,160433,"SHARK, LEMON",4345.07,2673.3,8,FALSE
1997,160502,"SHARK, BONNETHEAD",45.870000000000005,21.8,3,FALSE
1997,161186,"MORAY, GREEN",10,178.8,6,FALSE
1997,161237,"MORAY, GOLDENTAIL",4,43.5,4,FALSE
1997,166487,SEAHORSES,147,306,5,FALSE
1997,166704,SCORPIONFISHES,8972,6637.05,16,FALSE
1997,167687,"BASS, BLACK SEA",45204.62,41887.41,22,FALSE
1997,167690,"BASS, BANK SEA",5,5,1,TRUE
1997,167691,"BASS, ROCK SEA",3426.7200000000003,2698.88,8,FALSE
1997,167696,"HIND, ROCK",1434,2482.45,22,FALSE
1997,167698,"HIND, SPECKLED",48285.64,88359.34,32,FALSE
1997,167699,"GROUPER, YELLOWEDGE",793314.68,1755327.6300000001,71,FALSE
1997,167700,"HIND, RED",2513.7400000000002,3912.98,29,FALSE
1997,167702,"GROUPER, RED",5504963.8,10020482.92,158,FALSE
1997,167703,"GROUPER, MISTY",30,62,2,TRUE
1997,167704,"GROUPER, WARSAW",88456.22,153392.31,63,FALSE
1997,167705,"GROUPER, SNOWY",124497.54000000001,238518.85,44,FALSE
1997,167740,"GROUPER, CONEY",5,18.5,3,FALSE
1997,167744,"GROUPER, MARBLED",17924.86,33714,14,FALSE
1997,167759,"GROUPER, GAG",1645133.7,3797193.19,155,FALSE
1997,167760,"GROUPER, BLACK",185781.80000000002,410442.82,111,FALSE
1997,167763,SCAMP,336869.96,784224.76,108,FALSE
1997,167764,"GROUPER, YELLOWFIN",11525.460000000001,21149.2,13,FALSE
1997,167806,"HAMLET, BUTTER",87,395.5,11,FALSE
1997,167820,"BASS, PEPPERMINT",1,0,1,TRUE
1997,167859,TOBACCOFISH,70,592,4,FALSE
1997,167860,"BASS, HARLEQUIN",91,147.5,6,FALSE
1997,168178,BIGEYE,1345,1561,6,FALSE
1997,168204,FLAMEFISH,123,181.25,8,FALSE
1997,168543,"TILEFISH, BLUELINE",162936.56,139965.22,50,FALSE
1997,168544,"TILEFISH, GOLDFACE",1088,849,4,FALSE
1997,168546,"TILEFISH, GOLDEN",332017.84,367982,43,FALSE
1997,168548,"TILEFISH, SAND",48.6,30,2,TRUE
1997,168566,COBIA,177236.72,300956.85,166,FALSE
1997,168602,"POMPANO, AFRICAN",717,1298.75,13,FALSE
1997,168607,"JACK, YELLOW",2663,1620.5,7,FALSE
1997,168609,"JACK, CREVALLE",436595,257259.36000000002,81,FALSE
1997,168610,"JACK, HORSE-EYE",1091,383,5,FALSE
1997,168612,"RUNNER, BLUE",218591,105015.07,63,FALSE
1997,168613,"JACK, BLACK",321,176,3,FALSE
1997,168615,"JACK, BAR",5650,4799.4,14,FALSE
1997,168689,"AMBERJACK, GREATER",741481.7000000001,788955.45,116,FALSE
1997,168690,"AMBERJACK, LESSER",42466.68,46474.87,30,FALSE
1997,168691,"JACK, ALMACO",44992.44,43106.59,38,FALSE
1997,168693,"RUDDERFISH, BANDED",8495.32,5951.37,17,FALSE
1997,168738,"RUNNER, RAINBOW",947,554,5,FALSE
1997,168791,DOLPHIN,143833.2,161582.28,83,FALSE
1997,168847,"SNAPPER, CUBERA",4462.33,6232.24,15,FALSE
1997,168848,"SNAPPER, GRAY",214552.1,354601.08,174,FALSE
1997,168849,"SNAPPER, MUTTON",66543.21,105813.99,76,FALSE
1997,168850,SCHOOLMASTER,84.36000000000001,135.3,2,TRUE
1997,168852,"SNAPPER, BLACKFIN",1124.57,1900.72,15,FALSE
1997,168853,"SNAPPER, RED",4813452.8,8417620.66,140,FALSE
1997,168857,"SNAPPER, DOG",382.95000000000005,462.65000000000003,5,FALSE
1997,168858,"SNAPPER, MAHOGANY",56,77,2,TRUE
1997,168860,"SNAPPER, LANE",61789.17,74629.58,97,FALSE
1997,168861,"SNAPPER, SILK",72550.03,144194.22,40,FALSE
1997,168899,"SNAPPER, BLACK",400.71,505.75,3,FALSE
1997,168902,"SNAPPER, QUEEN",26518.54,48621.15,25,FALSE
1997,168907,"SNAPPER, YELLOWTAIL",221889.69,415466.91000000003,78,FALSE
1997,168909,"SNAPPER, VERMILION",2131777.45,3788308.54,122,FALSE
1997,168913,WENCHMAN,6488.44,1528,4,FALSE
1997,169007,TRIPLETAIL,1204,1102.19,20,FALSE
1997,169060,MARGATE,12,6,1,TRUE
1997,169065,"GRUNT, FRENCH",28,69,2,TRUE
1997,169067,COTTONWICK,4,40,1,TRUE
1997,169086,PORKFISH,1027,1983.75,8,FALSE
1997,169197,"PORGY, JOLTHEAD",44.4,28.7,3,FALSE
1997,169200,"PORGY, WHITEBONE",44,42,1,TRUE
1997,169201,"PORGY, KNOBBED",18174.03,10634.79,6,FALSE
1997,169207,"PORGY, RED",32769.78,28789.32,19,FALSE
1997,169290,"DRUM, RED",25831,33351,15,FALSE
1997,169314,JACKKNIFE-FISH,375,1324,9,FALSE
1997,169317,"DRUM, SPOTTED",1,6,1,TRUE
1997,169421,"GOATFISH, SPOTTED",1,4,1,TRUE
1997,169539,"SPADEFISH, ATLANTIC",13802,6869.59,46,FALSE
1997,169556,"BUTTERFLYFISH, SPOTFIN",67,254.75,7,FALSE
1997,169558,"BUTTERFLYFISH, FOUREYE",295,1314.75,17,FALSE
1997,169563,"BUTTERFLYFISH, BANDED",6,21.75,4,FALSE
1997,169611,CHERUBFISH,464,2947.5,3,FALSE
1997,169623,"ANGELFISH, QUEEN",735,16465.75,18,FALSE
1997,169625,"BEAUTY, ROCK",791,5689.35,15,FALSE
1997,169632,"ANGELFISH, GRAY",1203,10064.25,21,FALSE
1997,169633,"ANGELFISH, FRENCH",226,5250.5,17,FALSE
1997,170046,"MAJOR, SERGEANT",30,32,4,FALSE
1997,170080,"CHROMIS, BLUE",77,160.8,6,FALSE
1997,170082,SUNSHINEFISH,740,740.8,2,TRUE
1997,170116,"DAMSELFISH, YELLOWTAIL",94,259.5,6,FALSE
1997,170224,"HAWKFISH, REDSPOTTED",1,5,1,TRUE
1997,170484,"HOGFISH, SPANISH",136,1069.5,9,FALSE
1997,170496,"WRASSE, CREOLE",53,60.5,2,TRUE
1997,170506,"WRASSE, YELLOWHEAD",84,439.8,6,FALSE
1997,170510,PUDDINGWIFE,1,2,1,TRUE
1997,170566,HOGFISH,23839.04,44736.8,53,FALSE
1997,170568,BLUEHEAD,169,414.5,9,FALSE
1997,170811,"PARROTFISH, BLUE",24,276,3,FALSE
1997,170812,"PARROTFISH, MIDNIGHT",1,4,1,TRUE
1997,170815,"PARROTFISH, PRINCESS",22,108.5,3,FALSE
1997,170816,"PARROTFISH, QUEEN",19,304,1,TRUE
1997,170863,"PARROTFISH, REDBAND",2,0.5,1,TRUE
1997,170867,"PARROTFISH, STOPLIGHT",86,751,2,TRUE
1997,170928,"JAWFISH, YELLOWHEAD",96,220,5,FALSE
1997,170932,"JAWFISH, DUSKY",49,110.5,4,FALSE
1997,171203,"BLENNY, REDLIP",6,12,1,TRUE
1997,172252,"SURGEON, OCEAN",19,15.75,4,FALSE
1997,172253,DOCTORFISH,74,314,2,TRUE
1997,172254,"TANG, BLUE",223,1052.7,14,FALSE
1997,172401,"TUNA, SKIPJACK",2086.5,1396.55,5,FALSE
1997,172402,"TUNA, LITTLE TUNNY",372555,166993.14,48,FALSE
1997,172419,"TUNA, ALBACORE",33253.75,19205.25,18,FALSE
1997,172421,"TUNA, BLUEFIN",36942,130109.5,19,FALSE
1997,172423,"TUNA, YELLOWFIN",5282062.75,13302080.59,57,FALSE
1997,172427,"TUNA, BLACKFIN",89851.25,53856.12,83,FALSE
1997,172428,"TUNA, BIGEYE",29946.5,97837.6,24,FALSE
1997,172435,"MACKEREL, KING",767884.12,959822.7,85,FALSE
1997,172436,"MACKEREL, SPANISH",540216,281781.17,99,FALSE
1997,172437,CERO,3472,2081.7000000000003,10,FALSE
1997,172451,WAHOO,166596.76,183928.9,86,FALSE
1997,172482,SWORDFISH,926706.67,2378532.59,44,FALSE
1997,173134,"FILEFISH, SCRAWLED",13,5.2,1,TRUE
1997,173138,"TRIGGERFISH, GRAY",26695,16151,18,FALSE
1997,173139,"TRIGGERFISH, QUEEN",514,794,4,FALSE
1997,173157,"FILEFISH, WHITESPOTTED",75,82.9,5,FALSE
1997,173245,"COWFISH, SCRAWLED",20,30,1,TRUE
1997,173246,"COWFISH, HONEYCOMBED",954,1068.6,7,FALSE
1997,173320,"PUFFER, SHARPNOSE",107,793.4,8,FALSE
1997,181220,GRAYSBY,77.88,155.45,3,FALSE
1997,614740,"PARROTFISH, STRIPED",25,111.5,6,FALSE
1997,615345,BEAUGREGORY,203,188,7,FALSE
1997,615416,"DAMSELFISH, BICOLOR",9,16,2,TRUE
1997,615421,"DAMSELFISH, DUSKY",26,25,2,TRUE
1997,615485,"DAMSELFISH, THREESPOT",13,16.7,5,FALSE
1997,636786,"GOBY,NEON",69,104.5,5,FALSE
1997,646513,HIGH-HAT,755,1995.25,11,FALSE
1997,650251,"BARRACUDA, GREAT",2448,1721.5,15,FALSE
1998,159916,"SHARK, THRESHER",1452.55,539.85,3,FALSE
1998,159924,"SHARK, MAKO, SHORTFIN",91778.35,45936.65,40,FALSE
1998,159977,"SHARK, NURSE",96,953,8,FALSE
1998,160189,"SHARK, TIGER",1545.3600000000001,258.9,4,FALSE
1998,160200,"SHARK, ATLANTIC SHARPNOSE",1751.4,614.27,4,FALSE
1998,160268,"SHARK, DUSKY",6185.5,2528.3,8,FALSE
1998,160275,"SHARK, BULL",1149.53,430.3,4,FALSE
1998,160289,"SHARK, SANDBAR",412336.02,154152.37,22,FALSE
1998,160304,"SHARK, BLACKNOSE",5876.92,2156.29,4,FALSE
1998,160310,"SHARK, SILKY",1394.17,661.5,2,TRUE
1998,160318,"SHARK, BLACKTIP",234169.15,65813.77,35,FALSE
1998,160401,"SHARK, SPINNER",22.240000000000002,9.6,1,TRUE
1998,160409,"SHARK, FINETOOTH",701.95,224.05,2,TRUE
1998,160433,"SHARK, LEMON",12402.83,4153.28,7,FALSE
1998,160502,"SHARK, BONNETHEAD",84.78999999999999,49.55,1,TRUE
1998,161186,"MORAY, GREEN",7,244.99,3,FALSE
1998,166211,"SOLDIERFISH, BLACKBAR",3,3.75,1,TRUE
1998,166487,SEAHORSES,33,23.5,3,FALSE
1998,166704,SCORPIONFISHES,11606,9274.05,13,FALSE
1998,167687,"BASS, BLACK SEA",30525.420000000002,24643.21,21,FALSE
1998,167690,"BASS, BANK SEA",115.46000000000001,76.5,4,FALSE
1998,167691,"BASS, ROCK SEA",703.28,575.85,5,FALSE
1998,167696,"HIND, ROCK",3123.7000000000003,5442.45,19,FALSE
1998,167698,"HIND, SPECKLED",39402.04,69178.65000000001,37,FALSE
1998,167699,"GROUPER, YELLOWEDGE",687591.08,1587618.12,70,FALSE
1998,167700,"HIND, RED",1362.78,2397.4,31,FALSE
1998,167702,"GROUPER, RED",4369038.8,8136192.7700000005,164,FALSE
1998,167703,"GROUPER, MISTY",239.54,367.95,1,TRUE
1998,167704,"GROUPER, WARSAW",90348.6,161599,67,FALSE
1998,167705,"GROUPER, SNOWY",95197.48,183682.52000000002,44,FALSE
1998,167706,"GROUPER, NASSAU",56.64,120,1,TRUE
1998,167740,"GROUPER, CONEY",52.92,74.4,2,TRUE
1998,167744,"GROUPER, MARBLED",13368.88,24769,15,FALSE
1998,167759,"GROUPER, GAG",2650046.24,6158268.93,161,FALSE
1998,167760,"GROUPER, BLACK",252964.52000000002,562177.7,90,FALSE
1998,167762,"GROUPER, YELLOWMOUTH",90,130,1,TRUE
1998,167763,SCAMP,249524.82,579975.26,107,FALSE
1998,167764,"GROUPER, YELLOWFIN",1136.68,2138,10,FALSE
1998,167806,"HAMLET, BUTTER",215,462.75,9,FALSE
1998,167820,"BASS, PEPPERMINT",2,36,1,TRUE
1998,167852,"BASS, LANTERN",1,3,1,TRUE
1998,167860,"BASS, HARLEQUIN",15,33.25,6,FALSE
1998,168178,BIGEYE,908,933,6,FALSE
1998,168181,"SNAPPER, GLASSEYE",1,2,1,TRUE
1998,168204,FLAMEFISH,49,55,7,FALSE
1998,168543,"TILEFISH, BLUELINE",109842.8,91670.79000000001,43,FALSE
1998,168544,"TILEFISH, GOLDFACE",1230.24,1443.5,4,FALSE
1998,168546,"TILEFISH, GOLDEN",297455.72000000003,356568,48,FALSE
1998,168548,"TILEFISH, SAND",15.56,11.3,4,FALSE
1998,168566,COBIA,177062.36000000002,313767.12,149,FALSE
1998,168602,"POMPANO, AFRICAN",184,299.4,8,FALSE
1998,168607,"JACK, YELLOW",1625,1101.75,7,FALSE
1998,168609,"JACK, CREVALLE",658364,337383.02,74,FALSE
1998,168610,"JACK, HORSE-EYE",30,17,2,TRUE
1998,168612,"RUNNER, BLUE",358977,175230.06,59,FALSE
1998,168613,"JACK, BLACK",109,67,2,TRUE
1998,168615,"JACK, BAR",2743,2458.41,18,FALSE
1998,168689,"AMBERJACK, GREATER",501733.19,559867.33,107,FALSE
1998,168690,"AMBERJACK, LESSER",26051.08,27087.87,33,FALSE
1998,168691,"JACK, ALMACO",32003.51,31808.05,40,FALSE
1998,168693,"RUDDERFISH, BANDED",8145.04,6733.1,27,FALSE
1998,168738,"RUNNER, RAINBOW",996,599,4,FALSE
1998,168791,DOLPHIN,30774,43263.1,63,FALSE
1998,168847,"SNAPPER, CUBERA",1667.98,2228.5,10,FALSE
1998,168848,"SNAPPER, GRAY",185034.4,314957.75,169,FALSE
1998,168849,"SNAPPER, MUTTON",73177.09,121775.17,66,FALSE
1998,168852,"SNAPPER, BLACKFIN",2518.3,4636.85,10,FALSE
1998,168853,"SNAPPER, RED",4689314,9790619.31,139,FALSE
1998,168857,"SNAPPER, DOG",750.36,939,5,FALSE
1998,168858,"SNAPPER, MAHOGANY",5,10,1,TRUE
1998,168860,"SNAPPER, LANE",31471.81,41990.04,91,FALSE
1998,168861,"SNAPPER, SILK",55229.520000000004,109311.82,42,FALSE
