"indicator","Western Gulf Shelf Bottom Temperature Anomaly","Central Gulf Shelf Bottom Temperature Anomaly","West Florida Shelf Bottom Temperature Anomaly"
"unit","deg C","deg C","deg C"
"extent","West","Central","West Florida Shelf"
"Nov-1993","-0.42989749068"," 0.280647503898"," 0.34164839987"
"Nov-1993","-0.40855426784"," 0.281603206526"," 0.29415802679"
"Nov-1993","-0.37898110208"," 0.371175770043"," 0.29587433492"
"Nov-1993","-0.32354367687"," 0.441566949113"," 0.24523130204"
"Nov-1993","-0.20952494020"," 0.435915794675"," 0.18410106297"
"Nov-1993","-0.12722263226"," 0.409262248117"," 0.19135980721"
"Nov-1993","-0.08817458534"," 0.504532656982"," 0.22808094608"
"Nov-1993","-0.04210415221"," 0.629634392030"," 0.23602757488"
"Nov-1993"," 0.04324049441"," 0.676837969772"," 0.20811424166"
"Nov-1993"," 0.15686559863"," 0.655193282320"," 0.18821019135"
"Nov-1993"," 0.20145199362"," 0.664964303419"," 0.20449176065"
"Nov-1993"," 0.19707835537"," 0.642704427474"," 0.14778049605"
"Nov-1993"," 0.20377210959"," 0.508039138129"," 0.04012349725"
"Nov-1993"," 0.12799650719"," 0.369471955932","-0.05315408885"
"Nov-1993"," 0.09573120421"," 0.226269814942","-0.18565923163"
"Nov-1993"," 0.06707138254"," 0.132685749953","-0.28252247572"
"Nov-1993"," 0.00691241225"," 0.106322047635","-0.35980119696"
"Nov-1993","-0.06942595731"," 0.069237527897","-0.44096455719"
"Nov-1993","-0.14903616974"," 0.000625950180","-0.52903715998"
"Nov-1993","-0.18531427080","-0.038975464527","-0.57882848599"
"Nov-1993","-0.23466893779"," 0.047092669508","-0.51545990582"
"Nov-1993","-0.28433675847"," 0.172970368939","-0.41821261998"
"Nov-1993","-0.29066433230"," 0.222668522027","-0.33361406462"
"Nov-1993","-0.25854267282"," 0.323177700766","-0.18054954005"
"Dec-1993","-0.18938823106"," 0.530521339899","-0.00124440308"
"Dec-1993","-0.05175768034"," 0.779394896197"," 0.20161157434"
"Dec-1993"," 0.13538507379"," 0.988349029792"," 0.40581723614"
"Dec-1993"," 0.28766329915"," 1.115640823437"," 0.55876038424"
"Dec-1993"," 0.34711690180"," 1.112107111107"," 0.63563312211"
"Dec-1993"," 0.43038645665"," 1.041696783168"," 0.66568295181"
"Dec-1993"," 0.49471989177"," 1.014449683853"," 0.73585969091"
"Dec-1993"," 0.53692613507"," 1.015184863632"," 0.82904752353"
"Dec-1993"," 0.56980990201"," 1.037875589122"," 0.89661676118"
"Dec-1993"," 0.59605778100"," 1.079104035949"," 0.96117475467"
"Dec-1993"," 0.59871107648"," 1.097281907769"," 0.96519252305"
"Dec-1993"," 0.67261426506"," 0.928402501664"," 0.85217876750"
"Dec-1993"," 0.71179556711"," 0.856307384141"," 0.89424588255"
"Dec-1993"," 0.55382062284"," 1.041022282921"," 0.96794630196"
"Dec-1993"," 0.36860105632"," 0.998041714609"," 0.89276598586"
"Dec-1993"," 0.34993123822"," 0.743970235212"," 0.75148444904"
"Dec-1993"," 0.36127536244"," 0.657394407471"," 0.74827112215"
"Dec-1993"," 0.33915935169"," 0.756093520747"," 0.80409144708"
"Dec-1993"," 0.32989036096"," 0.904675809946"," 0.84281929289"
"Dec-1993"," 0.35758427075"," 0.986656344407"," 0.84044511668"
"Dec-1993"," 0.29755317364"," 1.015215327741"," 0.85653906188"
"Dec-1993"," 0.33337798200"," 0.938511860891"," 0.80142898590"
"Dec-1993"," 0.37563441500"," 0.922442291947"," 0.83233990789"
"Dec-1993"," 0.40413040046"," 0.921048900892"," 0.77474586304"
"Dec-1993"," 0.42934807636"," 0.837632387796"," 0.75066495704"
"Dec-1993"," 0.39161422363"," 0.649320423773"," 0.64531740879"
"Dec-1993"," 0.37185721231"," 0.578299010671"," 0.65863998796"
"Dec-1993"," 0.32012756697"," 0.705125200818"," 0.66835488298"
"Dec-1993"," 0.32717932437"," 0.741607090737"," 0.59523657177"
"Dec-1993"," 0.37939522156"," 0.643146094887"," 0.52165740201"
"Dec-1993"," 0.42062149320"," 0.530575491407"," 0.46010743963"
"Jan-1994"," 0.35901236676"," 0.459941134091"," 0.40236208927"
"Jan-1994"," 0.26723542798"," 0.523675967461"," 0.42601688817"
"Jan-1994"," 0.19211692268"," 0.568722437581"," 0.35737458274"
"Jan-1994"," 0.03398857232"," 0.417405217431"," 0.30050325847"
"Jan-1994","-0.06698968662"," 0.184508656487"," 0.19522576275"
"Jan-1994","-0.06776814850"," 0.154752558002"," 0.19883496887"
"Jan-1994","-0.11987256865"," 0.318262509422"," 0.25031127596"
"Jan-1994","-0.15062679864"," 0.404982388880"," 0.22467251499"
"Jan-1994","-0.01918693695"," 0.248014325150"," 0.08689660632"
"Jan-1994"," 0.10216671382"," 0.057127833037"," 0.01854102163"
"Jan-1994"," 0.10434051617"," 0.116612612308"," 0.07090970578"
"Jan-1994"," 0.07673492857"," 0.178071092829"," 0.10742964973"
"Jan-1994"," 0.11432513779"," 0.134137308756"," 0.08671908636"
"Jan-1994"," 0.14551830865"," 0.006994167530"," 0.07760481675"
"Jan-1994"," 0.08536797448","-0.208286988526"," 0.05191498550"
"Jan-1994"," 0.02818417294","-0.279176224697"," 0.11868730692"
"Jan-1994"," 0.03539054634","-0.079039709925"," 0.24860316952"
"Jan-1994"," 0.02296598761"," 0.125395974550"," 0.30342665160"
"Jan-1994"," 0.15575400394","-0.046938745431"," 0.16295594005"
